profile_id,conditional_target_attack_count,conditional_target_opinion_count,conditional_target_task_count,imputed_feature_count,imputed_features,predicted_effectivity__attack_vectors___social_media_misinformation___misleading_narrative_framing____issue_position_taxonomy___defense_and_national_security___alliance_commitment_support,weighted_effectivity__attack_vectors___social_media_misinformation___misleading_narrative_framing____issue_position_taxonomy___defense_and_national_security___alliance_commitment_support,predicted_effectivity__attack_vectors___social_media_misinformation___misleading_narrative_framing____issue_position_taxonomy___defense_and_national_security___civil_defense_preparedness_support,weighted_effectivity__attack_vectors___social_media_misinformation___misleading_narrative_framing____issue_position_taxonomy___defense_and_national_security___civil_defense_preparedness_support,predicted_effectivity__attack_vectors___social_media_misinformation___misleading_narrative_framing____issue_position_taxonomy___defense_and_national_security___domestic_security_powers_expansion_support,weighted_effectivity__attack_vectors___social_media_misinformation___misleading_narrative_framing____issue_position_taxonomy___defense_and_national_security___domestic_security_powers_expansion_support,predicted_effectivity__attack_vectors___social_media_misinformation___misleading_narrative_framing____issue_position_taxonomy___defense_and_national_security___strategic_autonomy_support,weighted_effectivity__attack_vectors___social_media_misinformation___misleading_narrative_framing____issue_position_taxonomy___defense_and_national_security___strategic_autonomy_support,conditional_susceptibility_raw_score,susceptibility_index_pct,contribution__profile_cat__profile_cat_sex_Female,contribution__profile_cat__profile_cat_sex_Male,contribution__profile_cat__profile_cat_sex_Other,contribution__profile_cont_age_years,contribution__profile_cont_big_five_agreeableness_altruism_pct,contribution__profile_cont_big_five_agreeableness_compliance_pct,contribution__profile_cont_big_five_agreeableness_mean_pct,contribution__profile_cont_big_five_agreeableness_modesty_pct,contribution__profile_cont_big_five_agreeableness_straightforwardness_pct,contribution__profile_cont_big_five_agreeableness_tender_mindedness_pct,contribution__profile_cont_big_five_agreeableness_trust_pct,contribution__profile_cont_big_five_conscientiousness_achievement_striving_pct,contribution__profile_cont_big_five_conscientiousness_competence_pct,contribution__profile_cont_big_five_conscientiousness_deliberation_pct,contribution__profile_cont_big_five_conscientiousness_dutifulness_pct,contribution__profile_cont_big_five_conscientiousness_mean_pct,contribution__profile_cont_big_five_conscientiousness_order_pct,contribution__profile_cont_big_five_conscientiousness_self_discipline_pct,contribution__profile_cont_big_five_extraversion_activity_level_pct,contribution__profile_cont_big_five_extraversion_assertiveness_pct,contribution__profile_cont_big_five_extraversion_excitement_seeking_pct,contribution__profile_cont_big_five_extraversion_gregariousness_pct,contribution__profile_cont_big_five_extraversion_mean_pct,contribution__profile_cont_big_five_extraversion_positive_emotions_pct,contribution__profile_cont_big_five_extraversion_warmth_pct,contribution__profile_cont_big_five_neuroticism_anger_hostility_pct,contribution__profile_cont_big_five_neuroticism_anxiety_pct,contribution__profile_cont_big_five_neuroticism_depression_pct,contribution__profile_cont_big_five_neuroticism_impulsiveness_pct,contribution__profile_cont_big_five_neuroticism_mean_pct,contribution__profile_cont_big_five_neuroticism_self_consciousness_pct,contribution__profile_cont_big_five_neuroticism_stress_vulnerability_pct,contribution__profile_cont_big_five_openness_to_experience_actions_pct,contribution__profile_cont_big_five_openness_to_experience_aesthetics_pct,contribution__profile_cont_big_five_openness_to_experience_fantasy_pct,contribution__profile_cont_big_five_openness_to_experience_feelings_pct,contribution__profile_cont_big_five_openness_to_experience_ideas_pct,contribution__profile_cont_big_five_openness_to_experience_mean_pct,contribution__profile_cont_big_five_openness_to_experience_values_pct,mean_abs_delta_score,mean_signed_delta_score,mean_adversarial_effectivity,observed_effectivity_pct
profile_0465,1,4,4,0,,11.821916616665707,1.6390323008456378,-23.7851655860812,-2.7451637265475743,-43.6144567141809,-25.22256707777292,30.42383971392887,5.100070632161617,-21.228627871313236,78.0,0.7706248404470678,-0.0,0.0,-1.1865560231436691,0.01637162214846457,-0.00023161229842187604,-0.000494889931960523,-0.08916625250289291,-0.013630197474405803,0.10055739203216323,-0.0010128258285892278,0.048639876136751414,0.09698484936194139,-0.037537847744168074,0.04962725473321772,0.05583127539762179,0.0657359224715033,0.027379272564242947,0.19692982323596087,0.005692481184589426,0.15715559711409877,0.014583198034876125,0.012219479005916899,-0.1778926277856904,0.2006638598658747,-0.10115209057393568,-0.00591718816981415,-0.013249393794601988,0.05223840539560596,0.022002231965459945,-0.003264718925375616,0.07608490406485638,0.16769151134673946,-0.45500885963798937,-0.12149047250599118,0.09113884421112094,-0.022041262106824965,0.052051755723253205,1.1234986844946266,45.25,20.25,11.25,88.0
profile_0399,1,4,4,0,,18.48499052728505,2.5628244165023593,-29.891849479251018,-3.4499663503658473,-43.39341569510059,-25.094737400397168,28.295545764517644,4.7432961562880145,-21.238583177972643,77.0,0.0,-0.0,0.021953467895260606,1.0436413352774963,-0.03724520291055128,-0.0017194311830166893,0.003072568984460883,0.3314589755833579,0.1228820413044142,-0.25699910414749605,0.026284649580312378,0.08240785105477301,0.08429105891316488,0.030419217683154896,-0.0035959268756663425,0.04878927411530826,0.037443626029639736,0.037226776672731735,0.3815987348872264,-0.32603720699018884,0.2657651684384757,0.08776589458672258,0.03147505860977251,-0.6711972526307808,0.1254696316857867,0.008661099039758044,0.005079503436395864,0.03293325783190488,-0.1967479567286814,-0.02991909524475321,-0.01831422579627924,-0.081786323098907,0.0930042187196301,-0.21157999058286978,-0.09940891234367118,0.05537836456000609,-0.0006305166586333736,0.020555757111067413,0.12272512504290123,42.75,-4.25,-27.75,11.5
profile_0362,1,4,4,0,,6.9699219830816155,0.9663346168877728,-16.728052137092867,-1.930667321879674,-43.446211613724074,-25.125269675684695,28.925193798956006,4.848846589081255,-21.24075579159534,76.0,0.7706248404470678,-0.0,0.0,-1.0955275595346419,-0.040234820938712536,-0.00032844400446336105,0.0012791069415690104,0.04228227417112134,0.09206579341087932,-0.06816021657018259,0.013230230402211855,0.33264119004979903,0.1234356867702662,0.020956959898071646,0.02804271129192717,0.09993674712537937,0.08779458871824083,0.03902065574241417,-0.1784256118363722,0.1918866706106012,-0.2909439932114701,-0.014895067422461708,-0.016200130152066637,0.1641224116891424,-0.10571528193412867,-0.20311600341605995,-0.03859659367304047,-0.08066127404267301,0.7884460790195167,0.09148405671375241,0.049070187711008253,0.11157194136617013,-0.13758379920667438,0.24148199380957658,0.0484787555100471,0.008127511114593956,-0.0008044600280169745,-0.010718645952151225,0.09886040763928529,52.25,27.25,6.25,80.0
profile_0202,1,4,4,0,,11.126152455056925,1.5425690985049996,-27.674190952951413,-3.194015399667856,-42.48255814434704,-24.567981654642168,29.4164992205968,4.931206093203439,-21.288221862601585,75.0,0.7706248404470678,-0.0,0.0,-0.6858994732940196,-0.016742064026097417,-0.0006691667375235545,0.0009651310932928901,0.08280301739756386,0.0017319503714661724,0.02716263158061545,0.02399384676165504,0.2340320699239374,0.21942723070767065,0.060639508117867086,0.0362432994139487,0.09871078815626372,0.05540792172081054,0.027981857356710847,0.1557781919221034,-0.017800823088666696,-0.0012965061668914494,0.0207022930195799,0.006030979671833806,-0.05536464369178195,0.08268786489471597,0.2698398952867724,0.03688302190200006,0.03715709295111499,-0.350079118896372,-0.07265302277961673,-0.03567180176739589,-0.10310138596037344,-0.023040194483865444,0.10795147576666553,-0.08624216142755009,0.0445710944839727,-0.0012533461425552944,0.008158524875489851,0.15579200786286135,50.75,29.25,2.25,73.0
profile_0230,1,4,4,0,,21.600415859874882,2.994757995173437,-23.3573946420693,-2.695792563899051,-45.75119973192038,-26.45826157343251,28.975261428328942,4.857239627191759,-21.302056514966363,74.0,0.7706248404470678,-0.0,0.0,0.45195632181881984,-0.06159084707950219,-0.0007311568682766525,0.0022840963022082426,0.2174899852031032,0.11375425273996752,-0.07011759268815562,0.02343246967787384,-0.3987184214113292,-0.08719169728904247,-0.13431200175967575,-0.048333174633623424,-0.1486482222331214,-0.0994180561488308,-0.06366058576884523,0.296590307335472,-0.25719051853166286,0.1710292161002595,0.07912942729178418,0.023681662938697,-0.23422371060944988,0.17903523225477197,-0.2543143216183342,-0.030349826587694417,-0.10777833952921219,0.7750025534110816,0.09491946297585836,0.034774724774300436,0.13671006563639043,-0.026564717567468792,0.025531368473943345,0.004344171706681761,-0.03761197535415929,-0.0018458758137458852,-0.008211846304460077,-0.22784909643318857,45.25,3.25,-19.25,26.5
profile_0400,1,4,4,0,,11.080862686218918,1.5362899648898394,-24.383629906751732,-2.8142354569415424,-43.44095567165314,-25.122230125007505,30.2250832760604,5.066752290977287,-21.33342332608192,73.0,0.0,-0.7925783083423354,0.0,0.2698993946007655,0.04938151781035076,0.0012792856456439645,-0.00280017927061971,-0.2838850684887835,-0.07031566480512333,0.3021671321833845,-0.02664126814732468,0.34451905968026336,0.4417690900084659,0.2399593494250945,0.08187132209953232,0.2535534731180262,0.20345565934056625,0.08920764377035857,0.3892615285904239,-0.2391258668923339,0.3525210444205361,0.06208650641553288,0.03221993380230041,-0.6474096681544863,0.25976463345371037,0.0038956623396426584,-0.02094857223994484,-0.017325757859623953,-0.07238256583391829,0.015284805932267885,0.012899607729368767,0.014489022064499289,0.03868310090509591,0.061330591797680654,0.015256537442105856,-0.03431884617902878,0.01067019127486887,-0.00997595462006593,-0.2574570092739554,35.5,15.0,-0.5,69.0
profile_0198,1,4,4,0,,7.270150512949623,1.0079593613387157,-24.41653230648988,-2.818032885803269,-42.44229459309991,-24.54469694130101,28.732153548231462,4.816486475341416,-21.538283990424144,72.0,0.0,-0.7925783083423354,0.0,-0.09421445983534313,-0.06506331662315515,-0.0018167088612218657,0.004685511579978716,0.3834248927466809,0.19117187650114756,-0.6680070250871878,0.04300105912400769,0.2961576812372036,0.3373274548538745,0.14862026389513636,0.09245888927552806,0.19912902921420522,0.1455350086966016,0.06880301267277733,0.21120646914119778,-0.06884073743858625,0.1935125321459057,0.010654709846605699,0.01263082799283529,-0.2181232430059672,0.10792532777802073,-0.10042905879874572,0.00033528234245635473,-0.017449017248199125,0.2072904751506881,0.03401825898991061,0.048190656524762024,0.025517711306253077,0.07955806129085431,-0.21482648877644395,-0.12713499641411583,0.04937843690125487,-0.01819767475109059,0.02815232952409832,0.3333959758511204,28.0,9.5,-28.0,10.0
profile_0260,1,4,4,0,,9.230163355297142,1.279702468894648,-27.50683523238588,-3.1747000473376796,-42.016356706712145,-24.298373870471902,27.755990899147662,4.652848403828501,-21.540523045086434,71.0,0.7706248404470678,-0.0,0.0,0.7705559444504149,-0.07468198956960909,-0.0014888078278677986,0.0043391382237913025,0.31308434220666137,0.1998153834694953,-0.5699739638499655,0.04131830043277109,-0.015776319110487366,-0.09428940083901964,0.0009145601901716787,0.03002276252381012,-0.012868908729503132,-0.04778197045331497,-0.003481393994747013,-0.09126409383487209,-0.010461231829642125,-0.10266543940297655,-0.0294498240790975,-0.008108943225982641,0.21724710351782534,-0.05225940946463609,0.15339891440050438,0.027976834140732546,0.06490586280410193,-0.7139743995292609,-0.06396412920008153,-0.022798154213295046,-0.06112384539967452,-0.06117159547506552,0.2207307283290279,0.048022171169652794,-0.020742159778533876,0.008633370530151232,-0.012872277693675941,0.06276964540355258,41.75,3.25,-21.75,22.0
profile_0310,1,4,4,0,,7.475098526308982,1.036374078239745,-18.61345699921246,-2.1482712321242983,-43.81998790990453,-25.341427308101743,28.989398098642887,4.859609414101716,-21.59371504788458,70.0,0.7706248404470678,-0.0,0.0,-0.4128140824669381,0.03514416704982432,0.0017583154959689385,-0.002993764379620528,-0.11395742451907077,-0.12513143736609186,0.29703415285303564,-0.046897510207087836,0.08810839930674101,-0.03709739273329053,-0.0111108796345683,-0.03505839507150084,-0.03565663895164317,-0.09323927876497548,-0.002068094793991674,-0.1601077807793049,0.1291629204456398,-0.00934979423273668,-0.05310290096358636,-0.012127139893563862,0.20584660220199763,-0.07438790952898298,-0.08471955022871015,-0.01557399308346035,-0.04692121748072831,0.3304631578165659,0.047439576954145926,0.03999140910953923,0.051052824883499055,-0.041423400625126075,0.09464375794615862,0.05095572555668624,0.020989784876404523,-0.0005687948178843547,-0.0030787931584626595,0.0641401806783273,32.5,-11.0,23.5,98.0
profile_0422,1,4,4,0,,7.5351058299649765,1.0446937028968988,-24.688040444350413,-2.849368984297928,-42.71275987509464,-24.70110904020726,29.053720222819223,4.870391990515297,-21.63539233109299,69.0,0.7706248404470678,-0.0,0.0,-0.04870022803082954,0.060006507466661224,0.0016865139776146307,-0.0025445989304306144,-0.13416248114402063,-0.0915688837124011,0.2148517317879306,-0.0187943420153511,-0.05986746868116376,-0.09134212840565198,-0.0045298629743547175,-0.02143127556586021,-0.026592676905101004,-0.011488999681817647,0.0012738721800244512,-0.011069755698959315,0.06253794609795366,-0.007863596526039811,-0.02356074280801922,-0.006269784435050207,0.10007680694133117,-0.09526063245469209,0.11443188372852629,0.027298372442254082,0.06300634758373803,-0.22457213583967586,-0.04960895818757842,-0.024494472959762294,-0.054810083955061054,0.16007881312570016,-0.2629536309163214,-0.13256264276055327,0.09946417077746213,-0.032811162209885655,0.043658824306121516,0.48615627266806766,39.25,21.25,-3.25,62.5
profile_0226,1,4,4,0,,11.797229694124768,1.6356096186558453,-21.836098162581532,-2.5202122048849342,-44.47262412936145,-25.718851723371003,29.21751636311854,4.89784979638914,-21.70560451321095,68.0,0.7706248404470678,-0.0,0.0,0.22438516279625192,0.1110556454946978,0.0021759126807454287,-0.005102935470800238,-0.27806190881439524,-0.1802904981470799,0.6428463923248567,-0.0512979379102726,-0.281660254215462,-0.3133575493040174,-0.08448430418948712,-0.08223472849479747,-0.17552635584036771,-0.13815981313777229,-0.06743665165585633,0.05471543865788619,-0.05678000369402696,0.0646526019214124,-0.014310905610079486,0.0018436375714077614,0.089114786445343,0.0359497905163832,-0.07449851013397985,-0.01825476862766993,-0.02421287619626202,0.05809971440612777,0.025372223400513316,0.00570537875244261,0.04396955676841804,0.22033525497697687,-0.3865984157211415,-0.14814358337650918,0.12222860218860641,-0.02263379177801556,0.05035170237102067,0.5776993272117465,35.25,23.75,-5.75,57.99999999999999
profile_0224,1,4,4,0,,-0.3937581387977567,-0.05459201998604596,-18.807923195588735,-2.1707155386984858,-42.06432435825114,-24.326113922731047,28.580123118167347,4.791001002802265,-21.760420478613312,67.0,0.0,-0.7925783083423354,0.0,0.0878424673827112,-0.016322389344408363,0.0009951456308521117,-0.00016384872972289801,0.023736667194313193,0.025265583883159103,-0.053650994996396625,-0.009826034275922149,0.5352283102915576,0.28638441045180457,0.18544963502699266,0.10849035670559798,0.2502706919921952,0.18542867472222888,0.08998466100275142,-0.07403937023690649,0.11517802358722813,-0.19882169890916915,-0.020433651606110638,-0.01039995061451462,0.08877222330484338,-0.05867850328495489,-0.10729786066305001,-0.027911573541316126,-0.051963847109759244,0.18384523910860087,0.04628692258780573,0.01928377167743375,0.06545320413012827,0.03606857029394502,-0.0895730787405735,-0.046764737896206776,-0.0003145123369506731,0.017882668920213354,-0.0009407423539746998,-0.14890191370053382,48.0,17.0,6.5,81.5
profile_0437,1,4,4,0,,-0.31510935710729493,-0.04368787493133474,-19.477329786168,-2.2479750677154056,-41.608550736877326,-24.06253662282987,27.27869931782199,4.572838096129483,-21.78136146934713,66.0,0.0,-0.7925783083423354,0.0,-0.09421445983534313,-0.11196985940613205,-0.002142603019839322,0.0050948134288991784,0.38214761938114156,0.21434383135246285,-0.2470069043844169,0.06892460186575772,0.26093865767322655,0.249935231117625,0.10843256301059101,0.05095225142222211,0.13587303254708671,0.09611262574165536,0.03982344140343229,-0.48885708873175815,0.24576323779846804,-0.22446043964243287,-0.07213014649627353,-0.028824891144399897,0.4319519774573749,-0.21124323361840133,-0.09534044880517421,-0.01891318714450944,-0.043190419915818894,0.3078017014677462,0.049602777614263856,0.020035574767842936,0.10900510639471657,0.23393081415496128,-0.35271491880892775,-0.15691000271208003,0.0505226356293469,-0.028914830735693012,0.04384233312010997,0.48670013587234306,45.5,30.5,3.0,76.5
profile_0222,1,4,4,0,,12.892995570761236,1.7875304724571435,-23.061552655471132,-2.6616479754386573,-44.084063081768946,-25.49414395844486,27.344315221343305,4.583837553978934,-21.784423907447437,65.0,0.0,-0.0,0.021953467895260606,0.45195632181881984,-0.07936610053297719,-0.001921289333607488,0.004435530809058239,0.2942370171120093,0.1600246006811653,-0.4362701182530391,0.058663342505492815,-0.08285622508637307,-0.15607952701326228,-0.08213627976629792,-0.05054894625025435,-0.11215996476370796,-0.1031167028516585,-0.053204550307436524,-0.08627334058725646,0.012370848005864073,-0.06494676657094486,-0.03346046002223417,-0.0057012016654873305,0.12993461026727915,0.020063600112061448,-0.05493283209626469,-0.01941727316272904,-0.060508364010631394,0.5094716242832574,0.05158552357906431,0.029208468808349798,0.06621183438122523,0.03014682823440335,-0.11671497354811301,-0.010677453092291192,0.0477133715879866,-0.008101103819837393,0.01547637163708548,0.33420089339344855,59.0,17.0,-43.0,2.0
profile_0341,1,4,4,0,,8.860440705330936,1.2284428140266226,-24.77253677706089,-2.859121124418358,-43.23373131835316,-25.002390728967118,28.74518873357644,4.818671615895266,-21.81439742346359,64.0,0.0,-0.7925783083423354,0.0,1.08915556708201,0.07268925685254381,4.511342914860809e-05,-0.001389221138005623,-0.09796636427334146,-0.015303727547000769,0.13339477180151485,-0.010305057753280696,0.08725849938553858,0.053242103436326606,-0.005399848119201718,0.0011408122241639423,0.042833786232163565,0.05075718693664048,0.03537343199852943,0.15744545683447056,-0.06914490067995123,0.20236382784736656,0.048004555725793964,0.013788640392308298,-0.14004625202329105,0.09330710652339158,-0.02118039422717149,-0.00325144501183378,0.002939406258441474,-0.1879389545239147,-0.00646675190455917,-0.008340230102057675,-0.012234340328981005,0.090783565447302,-0.1446904287026512,-0.11779213934879718,-0.01719855924003993,0.007502177521514666,0.009642176324434128,0.0488467473740957,37.5,19.0,-9.0,49.0
profile_0359,1,4,4,0,,3.1539529838906653,0.4372751884121549,-21.849480426213052,-2.5217567181895566,-42.47637508299771,-24.564405943940294,28.42442947416787,4.764901450975727,-21.88398602274197,63.0,0.7706248404470678,-0.0,0.0,-0.0031859962263159633,-0.0014036313050104431,0.0004632680791297123,-0.0004270284853479773,-0.12688101723338666,-0.043275587331802784,-0.19085895448284118,-0.007953862289913415,0.11352247987733312,0.05694484760103215,0.12354504689769134,0.02903769944228439,0.10648487868079799,0.07339572575966881,0.07146905394208439,-0.12222443035326665,0.11388863593361567,-0.12655442027466118,-0.04256243126141466,-0.0179956128922645,0.4454900727699204,-0.21068849711541085,0.11306250536642416,0.01782997343601402,0.06771881813622832,0.024533497107499996,-0.037019987505494845,-0.013640946079294504,-0.050402415005139235,-0.3335717302139825,0.43804137317818553,0.2768907790965575,-0.11665561435377016,0.05345913792794802,-0.07375911720285941,-0.8576426869844015,47.75,15.25,21.25,95.0
profile_0410,1,4,4,0,,9.369595004375283,1.299033765503277,-20.953886601213636,-2.4183918005390734,-44.309324123868265,-25.62441410674896,28.09508783739298,4.709692587615372,-22.034079554169384,62.0,0.0,-0.0,0.021953467895260606,0.49747055362333337,-0.0033395499979631768,0.00042112370966087946,-7.860728668520766e-06,0.1352919126318163,0.0015112650871679236,0.04035781044583217,-0.006907971488345483,0.0754842760869282,0.034914918842758845,0.030105835937430436,0.051974533511865935,0.05397781136374556,0.03358042089299974,0.017361300389463877,-0.11845928243858314,-0.15648603666234367,0.11782626666889802,0.020696816502588814,0.006588444901209698,-0.14104653639354994,-0.00538722296470123,-0.0947543548661945,-0.02096059814892821,-0.054046050352475644,0.3864693285072203,0.05516303791373278,0.04384902168819625,0.060221646412886076,-0.27383819448493596,0.5204029850079605,0.18044304449251364,-0.1330273334681615,0.03973556719122519,-0.06772756335440916,-0.980207698699964,19.75,-2.25,8.75,86.5
profile_0203,1,4,4,0,,2.1138458455450055,0.2930710587970471,-20.760886324524908,-2.3961166830141574,-42.531638338581445,-24.59636509867725,27.77193016293636,4.655520366733623,-22.043890356160738,61.0,0.7706248404470678,-0.0,0.0,0.6340132490368741,0.07210938377085518,0.002116096664290326,-0.004493115712832096,-0.30460304591406806,-0.19192551674702604,0.5209963069948159,-0.04478925788266744,-0.19109408944146797,-0.1423877677341999,-0.044624017069131515,-0.04557400549846823,-0.10837750367890095,-0.06317602013065632,-0.06774983717299424,-0.3604445660110277,0.2546104207755625,-0.3795960524744886,-0.07964027679671247,-0.03367849154603159,0.5751022626093611,-0.2795916475912547,0.09912771115367293,0.02773832027922904,0.04911985682443808,-0.385315127715439,-0.046755518317871246,-0.01841842503235682,-0.046824073032223065,-0.046319703406008605,0.25369292169982205,0.030677673538923794,-0.025953671895788843,0.00447107403309465,-0.012448129963230952,-0.010825923399029646,42.5,21.0,-7.5,52.5
profile_0382,1,4,4,0,,3.3885480047097674,0.4698002712060912,-28.550988544933766,-3.2952109510010255,-41.43081644961107,-23.95975155291667,28.246756865160897,4.735117476833858,-22.05004475587775,60.0,0.0,-0.0,0.021953467895260606,-0.7314137050985332,-0.08766257260056132,-0.0030341571215787965,0.006262456944484,0.3900425767980582,0.31864827891731184,-0.666186528418024,0.06742164854854395,0.14712462066438833,0.22146980242573241,0.1689058852564344,0.05523988115742732,0.12060374263791179,0.055356986967487705,0.027946177993998927,-0.01776089832739973,0.1190329620593104,0.026157884966671978,-0.013441964914160932,-0.0057345542860482825,0.1908012290712538,-0.036580483248244804,0.16573975219976875,0.020860502499823286,0.06904825868443203,-0.7715310909174662,-0.06925596314026573,-0.03564603206384983,-0.0671031569486431,0.19893005890854182,-0.27681705563482745,-0.2162146012250465,0.09245666513427167,-0.042647379194706625,0.05651136614621757,0.8541558712091495,41.0,29.5,-13.0,44.0
profile_0467,1,4,4,0,,-2.0314141409620325,-0.28164243594288213,-15.647634658329626,-1.8059709912405273,-42.33572027746229,-24.4830642161119,26.916442451484578,4.512111520434948,-22.058566122860363,59.0,0.0,-0.7925783083423354,0.0,1.08915556708201,0.0578923398497653,0.0007022534123478157,-0.0029632333947987735,-0.29545092967280157,-0.08614983395352209,0.32148082241037707,-0.038685483086640424,0.2567720751326972,0.11104968110092367,0.000596501104958807,0.008606945252654952,0.0644129881814313,0.12169362608356465,-0.009550850029407374,-0.521838017826068,0.333851557395518,-0.3051690284041404,-0.08728366901060108,-0.03756010129131559,0.6990553093677481,-0.2775251017174769,-0.1015574265691179,-0.012607602200895723,-0.022967075947448626,0.2620187441675368,0.04078079869693204,0.0315602343624018,0.06355798805480715,-0.1773789924049705,0.27323040632421464,0.048005049256888005,-0.049421130883646365,0.03687279599575704,-0.03805972802120253,-0.6194306035116629,35.25,0.75,-13.25,41.0
profile_0186,1,4,4,0,,4.583655010805898,0.6354941302878815,-20.650074980607354,-2.383327397158167,-42.861390942205716,-24.78706349986309,26.676527523040946,4.4718936159140945,-22.06300315081928,57.99999999999999,0.0,-0.7925783083423354,0.0,1.08915556708201,-0.08828080304563014,-0.002211951691293327,0.005497315800850604,0.42496142030319795,0.26206702408195737,-0.69305596421929,0.04523421441816915,-0.11592976958097312,0.05442660849657249,0.034764466067901484,0.0010266739326017685,0.0158684991437005,0.05282200347518946,0.0008159870252215268,-0.33917865726123164,0.14950218415082867,0.011486258344895698,-0.07346094012510677,-0.020250091220182103,0.3465989453704866,-0.21766842344424753,-0.08533303173493187,-0.018653627942285037,-0.06369329856899358,0.5761610529669268,0.052634416495597,0.020094957128188234,0.06832185973911499,-0.0927768564212891,0.16328818371479556,0.10660764934649819,-0.08486852133055695,0.025835808654546058,-0.03369879686613761,-0.44485051493917643,41.75,21.25,-3.75,61.0
profile_0067,1,4,4,0,,2.3788007534831723,0.3298053436393234,-24.368666080180407,-2.812508407627327,-42.13463244822665,-24.36677361791282,28.504354323935903,4.778299575042731,-22.071177106858094,56.99999999999999,0.0,-0.7925783083423354,0.0,0.9526128716684692,-0.016426179857084153,0.00013988251393302025,0.0008562061387104741,-0.07129448265593626,0.09909094162770665,-0.21530562404018247,0.012295516969314526,0.23241518714701553,0.282858875705561,0.13750222793115074,0.08308962429859816,0.16305910845463217,0.11202385906812093,0.04788697737632528,-0.012615564226981874,0.005811501583384424,-0.02874357612948589,-0.006081526078144952,-0.0014503307639928088,-0.004254223129236766,-0.012129405077970537,0.04625327383618561,0.011606565537119987,0.046863769801410264,-0.39799191231959075,-0.03206425043533939,-0.02209116799861814,-0.0024319673712585375,-0.16259501022191747,0.3335099808913901,0.1904936072854435,-0.08530399995095016,0.019324715563167706,-0.0438696863206856,-0.5379598955111693,56.5,56.5,-25.0,15.0
profile_0287,1,4,4,0,,-2.9130542207927475,-0.40387613250994786,-19.457128286376456,-2.2456435126018244,-42.21635645833478,-24.414035225235484,29.451281997178437,4.937036869956705,-22.126518000390554,56.00000000000001,0.7706248404470678,-0.0,0.0,-0.9589848641211012,0.06567211566946343,0.002540494924563109,-0.005844878398892215,-0.49934197644114825,-0.29436639968891215,0.6198232690351322,-0.06233057605069652,0.3461877656231122,0.15641529222719025,0.11906883300726886,0.04390545255186169,0.12971418654110292,0.058279858196629133,0.05105054753678183,-0.2778431831671941,0.2140443015196024,-0.17882025982199698,-0.040534294469050124,-0.02303741736706156,0.4583019342246067,-0.22222823557871907,0.025608525649133962,0.028099097548730145,0.022517839497302343,-0.2605919243520103,-0.040166666255092874,-0.023486093255785725,-0.07516802191191768,0.02544746412293221,0.22140342615292163,0.05230835666510441,-0.04500941936985873,0.0036339014294806777,-0.012977881822480608,-0.11674872106375699,46.25,26.25,1.25,71.5
profile_0242,1,4,4,0,,10.557489667737665,1.4637276798985417,-28.15650191200831,-3.249681295493873,-43.485428126962766,-25.147948879101154,28.63625120485366,4.800409979750603,-22.133492514945885,55.00000000000001,0.7706248404470678,-0.0,0.0,0.9070986398639557,0.05728313466666829,0.0012760523474572023,-0.003076824657105039,-0.20996412961701572,-0.13283090172938605,0.26703017767403664,-0.038619600201502284,-0.4181728379003184,-0.2500844601015929,-0.1452429441441244,-0.11809896471739934,-0.22715026788109036,-0.16181312896930952,-0.09407526029393622,-0.045463995447461034,-0.07227249227050854,0.0012659036722411474,0.00677551031125501,0.002675070755391462,0.11232686484559802,0.10798628783329442,0.19258504561041884,0.024589536443749966,0.09618513371556364,-0.5956577432238445,-0.07766064057467595,-0.04339150861228317,-0.08019292766111911,0.34552712982520023,-0.43705075251317343,-0.21441109308048892,0.11798482033889197,-0.050924839146793265,0.06726048148635179,0.60787285778496,35.5,20.5,-7.0,54.0
profile_0493,1,4,4,0,,7.789954394558981,1.080026808580022,-29.927956004086198,-3.454133583169441,-42.51337929477743,-24.58580575684844,28.621734058554384,4.797976412120747,-22.16193611931711,54.0,0.0,-0.0,0.021953467895260606,1.08915556708201,0.024523690024499757,-9.743042367124055e-05,-0.0002694406073597079,0.017993965684683366,-0.06812720240249912,-0.039880922446180814,0.004677808375217391,0.2615190771316087,-0.04756207523404527,0.04287965008031839,0.0048478254327267755,0.04534961672328713,-0.002638106777487256,0.0322177905853422,0.35962617081033443,-0.027904332497486105,-0.015733855317661295,-0.006716802049110614,0.013258969013399865,-0.5586584097138416,0.17340252314748364,0.2698398952867724,0.04121936424958692,0.10833498773225975,-0.8113845844512174,-0.10510779973246001,-0.04861379505698849,-0.13312574163282048,-0.14000139114841384,0.0031861016280810197,0.0009254964579793152,-0.02060269276938833,0.032037170326892975,-0.019817913181615777,-0.25895807171775626,27.0,16.5,-23.5,18.0
